grid_id,lon,lat,region,period,scenario,temp_mean_annual_c,precip_annual_mm,precip_max_daily_mm,consecutive_dry_days,heat_stress_days
40,3.4,51.3,rhine_meuse,baseline,historical,10.632067160451946,844.0002454555798,63.6799245072275,28.694966976219803,5.0
41,3.5,51.3,rhine_meuse,baseline,historical,10.572037189582472,967.380190331485,56.31944344496503,65.04720125771907,2.0
42,3.6,51.3,rhine_meuse,baseline,historical,10.209437996904306,958.4616911555127,58.29377390769916,38.77010535192641,4.0
43,3.7,51.3,rhine_meuse,baseline,historical,10.47873930601093,879.9386224808603,51.11941147471405,44.01051309400977,6.0
44,3.8,51.3,rhine_meuse,baseline,historical,10.444096651833132,960.9127296936085,77.1741840357409,39.48478652490698,6.0
45,3.9,51.3,rhine_meuse,baseline,historical,10.474697488109618,913.4374596247126,41.489617244309855,32.98510727734476,3.0
46,4.0,51.3,rhine_meuse,baseline,historical,10.67051954247537,998.5822055365729,46.19018855854332,41.496374058808634,3.0
47,4.1,51.3,rhine_meuse,baseline,historical,10.476169573723318,889.2685533803076,55.16478270291289,73.81710508702058,4.0
48,4.2,51.3,rhine_meuse,baseline,historical,10.612764978012482,811.8616566769301,68.1843104155134,61.023032869872914,2.0
49,4.3,51.3,rhine_meuse,baseline,historical,10.42936462993758,894.8464053774171,32.53940244858195,34.082928004674585,5.0
50,4.4,51.3,rhine_meuse,baseline,historical,10.495826728697908,502.8741294431212,35.345548753518415,52.08907105492209,2.0
51,4.5,51.3,rhine_meuse,baseline,historical,10.598477376842476,900.4917429116603,24.434072383979235,34.33990854618534,6.0
52,4.6,51.3,rhine_meuse,baseline,historical,9.971944163134214,416.73591551968025,55.49042837879906,23.001770152027206,1.0
53,4.7,51.3,rhine_meuse,baseline,historical,10.313189544183723,647.7298456568042,38.22541274190184,56.55231283015741,3.0
54,4.8,51.3,rhine_meuse,baseline,historical,10.267979112803076,908.7576866583723,49.23174834973125,58.23929597790446,5.0
55,4.9,51.3,rhine_meuse,baseline,historical,10.217427554617911,911.8489750174697,64.92067284837562,56.870808830756644,4.0
56,5.0,51.3,rhine_meuse,baseline,historical,10.326548233722908,715.0540009286626,45.3768591882573,38.67979882754698,3.0
57,5.1,51.3,rhine_meuse,baseline,historical,10.857573302461232,769.0932095199817,58.46923034115047,42.31687301015802,3.0
58,5.2,51.3,rhine_meuse,baseline,historical,10.149341574382941,1019.0103731791501,50.50993138372417,53.315368462079334,6.0
59,5.3,51.3,rhine_meuse,baseline,historical,10.699574415468359,796.4618387567332,65.08171472644655,49.016134266359145,8.0
60,5.4,51.3,rhine_meuse,baseline,historical,9.904229977606173,1123.6958920338125,62.12692101022013,39.59453216261733,7.0
61,5.5,51.3,rhine_meuse,baseline,historical,10.308625400095181,854.3150721642927,44.620994557380854,24.88931997676388,5.0
62,5.6,51.3,rhine_meuse,baseline,historical,10.457916828622416,903.5097957712063,52.47022369899321,45.684684147886,11.0
63,5.7,51.3,rhine_meuse,baseline,historical,10.584957608498698,1048.5703823652873,70.65615096580741,57.266297489015216,4.0
64,5.8,51.3,rhine_meuse,baseline,historical,10.62245888302877,870.2687084886646,60.90065305381145,29.94712234977197,6.0
65,5.9,51.3,rhine_meuse,baseline,historical,10.64709507965089,734.2641768625581,34.045569133733025,51.98329439829358,1.0
66,6.0,51.3,rhine_meuse,baseline,historical,10.304473387416383,841.3781603421395,64.83427091757073,48.296682159786165,5.0
67,6.1,51.3,rhine_meuse,baseline,historical,10.270385371291544,850.2721662026433,38.730840663456426,53.31996097696986,7.0
68,6.2,51.3,rhine_meuse,baseline,historical,10.66648367346806,690.7764562812664,76.1876960494151,54.78188781480994,4.0
69,6.3,51.3,rhine_meuse,baseline,historical,10.35169961162643,823.8456059845555,70.36148259761538,35.98459891507762,6.0
70,6.4,51.3,rhine_meuse,baseline,historical,10.026385012089538,765.4824032657618,59.348282138776014,24.914669016202502,6.0
71,6.5,51.3,rhine_meuse,baseline,historical,10.06910474488987,965.4683854079464,57.3584926515429,37.915947509987305,8.0
72,6.6,51.3,rhine_meuse,baseline,historical,10.13325522329043,858.6988794476849,51.8645161595887,54.98770962850594,8.0
73,6.7,51.3,rhine_meuse,baseline,historical,10.558239132307042,820.6099646477459,65.17785927100041,37.8141349758702,9.0
74,6.8,51.3,rhine_meuse,baseline,historical,10.451818629912083,841.8036228707451,49.438327458069075,35.989661931890154,6.0
75,6.9,51.3,rhine_meuse,baseline,historical,10.616236515311243,881.3200967541942,58.53354805959841,22.461977715086196,3.0
76,7.0,51.3,rhine_meuse,baseline,historical,10.280915115189954,928.5631585082278,68.07901549779177,65.34995247279312,6.0
77,7.1,51.3,rhine_meuse,baseline,historical,10.456652816413929,734.5799871051286,46.57290184711616,54.22674551528557,1.0
78,3.3,51.4,rhine_meuse,baseline,historical,10.505858936372023,734.1003931763563,45.757108900139585,52.875115411660836,3.0
79,3.4,51.4,rhine_meuse,baseline,historical,10.22537785626575,991.6524149392125,37.084517789133116,55.24906827771735,6.0
80,3.5,51.4,rhine_meuse,baseline,historical,10.455214389449045,809.6104844263413,39.032908808107415,50.55686397488448,9.0
81,3.6,51.4,rhine_meuse,baseline,historical,10.119604035861826,689.0698579792839,27.574070328377466,40.704417374209314,9.0
82,3.7,51.4,rhine_meuse,baseline,historical,10.2092656642123,912.3484342168814,65.94743183523295,41.67119438689724,2.0
83,3.8,51.4,rhine_meuse,baseline,historical,10.203660449982323,914.6952858148313,82.13371813124157,38.50559126125816,5.0
84,3.9,51.4,rhine_meuse,baseline,historical,9.95942992450511,675.4050782201041,76.37993415205459,75.25325268934367,3.0
85,4.0,51.4,rhine_meuse,baseline,historical,10.464273562417496,886.6287149465417,30.608732670602254,50.30730801195697,5.0
86,4.1,51.4,rhine_meuse,baseline,historical,10.177361116121006,947.3608801823137,65.87282007334301,38.07075834014645,2.0
87,4.2,51.4,rhine_meuse,baseline,historical,10.321930053800129,904.0172832956605,76.33159524885335,49.22232492635902,4.0
88,4.3,51.4,rhine_meuse,baseline,historical,10.462405815853595,934.9286871422763,48.14785028892004,31.50593662208785,3.0
89,4.4,51.4,rhine_meuse,baseline,historical,10.452141170990805,690.578617320019,56.52171145975074,61.690444259434386,3.0
90,4.5,51.4,rhine_meuse,baseline,historical,10.517797350873657,898.8157276904524,24.881604237929945,35.70353448667798,4.0
91,4.6,51.4,rhine_meuse,baseline,historical,10.288636172828994,822.7765379544553,59.00104251964962,49.64938882783325,4.0
92,4.7,51.4,rhine_meuse,baseline,historical,10.191192324568576,801.1560900439515,39.04660405847924,56.42809519328127,3.0
93,4.8,51.4,rhine_meuse,baseline,historical,10.294266354909903,963.5575822212761,57.99452526867272,48.253586166823574,9.0
94,4.9,51.4,rhine_meuse,baseline,historical,9.811981487994412,1036.6038503718166,31.581956167166794,44.77000353819932,2.0
95,5.0,51.4,rhine_meuse,baseline,historical,9.884048076454896,1074.415315642952,63.142873367163936,43.76598865463584,4.0
96,5.1,51.4,rhine_meuse,baseline,historical,9.921371934475502,1016.8678536716175,70.36769013140035,42.95907047371838,2.0
97,5.2,51.4,rhine_meuse,baseline,historical,10.019007769901377,845.9228072952868,43.252302074272485,36.715981769233636,9.0
98,5.3,51.4,rhine_meuse,baseline,historical,10.438114086198853,901.41732865407,37.94616127884348,38.24256247912721,8.0
99,5.4,51.4,rhine_meuse,baseline,historical,10.046538101573804,951.1096537050181,22.659654361750285,61.39144812017488,4.0
100,5.5,51.4,rhine_meuse,baseline,historical,10.204733051970004,873.6322630068444,51.003796988872345,42.33392404414178,4.0
101,5.6,51.4,rhine_meuse,baseline,historical,10.707950307517642,874.7826116402942,46.27609098577592,34.20680840377039,5.0
102,5.7,51.4,rhine_meuse,baseline,historical,10.211302626863395,957.9412849160507,31.73470881477918,37.44079247402556,4.0
103,5.8,51.4,rhine_meuse,baseline,historical,10.539436488721948,851.976991567797,61.79528134468258,56.84081180473034,7.0
104,5.9,51.4,rhine_meuse,baseline,historical,10.038096514178859,771.5764767260695,48.250444272030265,51.743643234337405,6.0
105,6.0,51.4,rhine_meuse,baseline,historical,10.256550550821533,809.3541411906059,38.863960620321514,50.36031377515074,2.0
106,6.1,51.4,rhine_meuse,baseline,historical,10.033175201708648,935.160154418958,46.68141391539329,40.54610924944616,8.0
107,6.2,51.4,rhine_meuse,baseline,historical,10.216471895411653,859.4501040349036,71.06956808394423,50.516713278439006,2.0
108,6.3,51.4,rhine_meuse,baseline,historical,10.57027425941904,899.9161063151095,64.04405415632833,35.91363013695589,5.0
109,6.4,51.4,rhine_meuse,baseline,historical,9.799985691224117,939.5004181551717,53.04960907752265,40.52099526021437,3.0
110,6.5,51.4,rhine_meuse,baseline,historical,10.448508911245579,814.1099335431958,64.28657527697278,55.274017485064604,3.0
111,6.6,51.4,rhine_meuse,baseline,historical,10.389502498881505,949.8406887264856,37.586320654198914,54.12769578339243,7.0
112,6.7,51.4,rhine_meuse,baseline,historical,10.139936831472783,904.5520215059163,55.48555151090546,31.853445484954023,4.0
113,6.8,51.4,rhine_meuse,baseline,historical,9.884364461865285,710.9133386615315,57.20983495729706,33.37004620146075,8.0
114,6.9,51.4,rhine_meuse,baseline,historical,10.339820670495984,1032.1674840332582,47.9524523725191,44.94078947012458,5.0
115,7.0,51.4,rhine_meuse,baseline,historical,10.15933400546268,799.001539840079,61.53187503936127,64.34995213239779,4.0
116,7.1,51.4,rhine_meuse,baseline,historical,10.387984681588232,660.4794679086868,43.29349818033323,20.64958166273573,5.0
117,3.3,51.5,rhine_meuse,baseline,historical,10.233828370929762,738.2311184860073,62.64731061664177,46.29454072939152,6.0
118,3.4,51.5,rhine_meuse,baseline,historical,10.707806394669005,741.1109443549649,63.27788157296938,26.442025475667695,5.0
119,3.5,51.5,rhine_meuse,baseline,historical,10.155466039030824,869.8971618752676,11.242601789544004,35.34257353223892,5.0
120,3.6,51.5,rhine_meuse,baseline,historical,9.92022347948617,830.774302970815,72.85458555265177,38.58140443777457,4.0
121,3.7,51.5,rhine_meuse,baseline,historical,10.281055417759625,823.2165275194924,10.0,37.90844533330278,6.0
122,3.8,51.5,rhine_meuse,baseline,historical,10.293271732464259,938.000599494261,45.75926461665812,36.54899417863496,2.0
123,3.9,51.5,rhine_meuse,baseline,historical,10.635028999844861,904.421406979488,70.38022051386632,43.041030179061906,3.0
124,4.0,51.5,rhine_meuse,baseline,historical,10.477806101047104,901.5621081136778,50.24069912121339,36.53147865497853,0.0
125,4.1,51.5,rhine_meuse,baseline,historical,10.334334045017583,912.8157785158066,33.007210262956875,25.40505683629564,4.0
126,4.2,51.5,rhine_meuse,baseline,historical,10.666263594638599,937.5725237966321,38.59394407424994,52.312980804818785,3.0
127,4.3,51.5,rhine_meuse,baseline,historical,9.870643810975874,610.6819626230704,70.4035861948093,51.98901146033204,2.0
128,4.4,51.5,rhine_meuse,baseline,historical,10.035347267447806,819.9037733646281,26.177432041770427,53.072637174817494,7.0
129,4.5,51.5,rhine_meuse,baseline,historical,9.949299944851072,602.0111558976266,71.93486651443025,24.46573149937649,2.0
130,4.6,51.5,rhine_meuse,baseline,historical,10.110329786326,867.9635548520989,54.17346851436566,46.54156328555528,6.0
131,4.7,51.5,rhine_meuse,baseline,historical,9.814266883005837,863.080406969442,37.1140700433635,51.06629172422855,5.0
132,4.8,51.5,rhine_meuse,baseline,historical,10.41781801131705,989.1002366111252,46.25327391545963,30.58012063327045,3.0
133,4.9,51.5,rhine_meuse,baseline,historical,10.160605918143098,1006.152490762898,39.741634883475385,43.064624432731016,6.0
134,5.0,51.5,rhine_meuse,baseline,historical,9.786030838921933,887.9693694266476,67.99337801287793,41.55934571082108,5.0
135,5.1,51.5,rhine_meuse,baseline,historical,9.922599002910468,803.5930343487355,65.98641714644258,65.06035335736463,4.0
136,5.2,51.5,rhine_meuse,baseline,historical,10.321326881507789,921.855697141852,29.2125829918593,66.04849789869634,8.0
137,5.3,51.5,rhine_meuse,baseline,historical,10.478710697641045,800.2862471574459,48.94611822220999,22.982268734583062,5.0
138,5.4,51.5,rhine_meuse,baseline,historical,10.826291994780266,863.4692454631617,42.05221506483584,72.88166952328135,4.0
139,5.5,51.5,rhine_meuse,baseline,historical,11.10143146707493,981.9727216716557,74.40264952689056,31.971836800705585,3.0
140,5.6,51.5,rhine_meuse,baseline,historical,10.351595557255528,796.7038021176327,34.74851322810369,54.72262498647458,4.0
141,5.7,51.5,rhine_meuse,baseline,historical,9.930411291263171,960.3178003454636,79.0634365702752,54.60052122491024,5.0
142,5.8,51.5,rhine_meuse,baseline,historical,9.587658843053337,944.9245278794398,54.50057890724594,31.00626273244379,3.0
143,5.9,51.5,rhine_meuse,baseline,historical,10.30758616597588,749.0613455806649,37.570983904298686,48.87375898061465,4.0
144,6.0,51.5,rhine_meuse,baseline,historical,9.983390398679632,980.5036590224516,44.840887239860834,41.6641405233527,9.0
145,6.1,51.5,rhine_meuse,baseline,historical,10.102665549218825,947.4643250809441,42.97571738847324,49.606505510134156,4.0
146,6.2,51.5,rhine_meuse,baseline,historical,10.043643687554788,875.8674701210824,35.88072396976741,45.722613083112975,4.0
147,6.3,51.5,rhine_meuse,baseline,historical,10.185035461347814,772.1575486730452,56.422402895955635,57.310619278988426,3.0
148,6.4,51.5,rhine_meuse,baseline,historical,10.547066796509023,760.5316414072951,36.58126673962235,43.859339972298216,5.0
149,6.5,51.5,rhine_meuse,baseline,historical,10.274387297506333,799.1168544080008,22.294506868927172,40.94005662142973,1.0
150,6.6,51.5,rhine_meuse,baseline,historical,10.179682276161124,928.7476992313987,49.3048529372774,56.10731625123163,5.0
151,6.7,51.5,rhine_meuse,baseline,historical,9.916576601424987,748.9613435481957,27.95715705373176,49.919297032848704,5.0
152,6.8,51.5,rhine_meuse,baseline,historical,9.724867843861423,916.1378334707479,43.71758697898719,51.73630618639612,4.0
153,6.9,51.5,rhine_meuse,baseline,historical,10.081380354550731,714.6257001709564,41.36345667094966,34.9795053874423,5.0
154,7.0,51.5,rhine_meuse,baseline,historical,10.211137962027234,839.1481335037016,41.93175891961279,30.411392077763782,3.0
155,7.1,51.5,rhine_meuse,baseline,historical,10.757651701346695,876.7940941852446,85.01444652385231,36.14187973551305,12.0
156,3.3,51.6,rhine_meuse,baseline,historical,10.175445992805502,1161.5974355888882,55.84617350754356,34.82287064456022,4.0
157,3.4,51.6,rhine_meuse,baseline,historical,10.431185489670554,702.903939519374,58.680565134929985,51.70711849656225,9.0
158,3.5,51.6,rhine_meuse,baseline,historical,9.98657495680189,1044.8235661606343,28.35402555486558,53.984535876255904,6.0
159,3.6,51.6,rhine_meuse,baseline,historical,9.78088050643853,886.1629078602917,45.19055299544617,40.41116379833848,4.0
160,3.7,51.6,rhine_meuse,baseline,historical,9.846828607693926,917.5224483437337,58.22953944912268,59.44375549861951,6.0
161,3.8,51.6,rhine_meuse,baseline,historical,9.918795817002911,882.3835677884026,39.63206630630491,58.69435999790883,3.0
162,3.9,51.6,rhine_meuse,baseline,historical,10.774904556094185,921.5490363652461,68.62094265276978,45.19351426953375,4.0
163,4.0,51.6,rhine_meuse,baseline,historical,9.889947632596321,849.739605658376,36.95955121148455,32.4100260142108,4.0
164,4.1,51.6,rhine_meuse,baseline,historical,10.38791039748454,1042.6678399567134,50.70450796202236,61.177247065953765,0.0
165,4.2,51.6,rhine_meuse,baseline,historical,9.86548548293753,813.4052808748514,46.20922540036662,41.54051906038638,2.0
166,4.3,51.6,rhine_meuse,baseline,historical,10.41583554022591,1004.0499668433279,57.46480989072874,43.78670962989898,7.0
167,4.4,51.6,rhine_meuse,baseline,historical,10.251848926195395,790.8577637562554,45.39264892216861,38.197466965448456,4.0
168,4.5,51.6,rhine_meuse,baseline,historical,10.08937226706621,860.9515966136637,50.93659559393594,31.595243357160907,5.0
169,4.6,51.6,rhine_meuse,baseline,historical,10.124134878523007,739.5463119069918,51.458048623330214,24.649054108943776,6.0
170,4.7,51.6,rhine_meuse,baseline,historical,9.93992732773482,922.7846646235205,43.984183639130485,49.867147155414735,2.0
171,4.8,51.6,rhine_meuse,baseline,historical,10.270185296808261,1041.5969330130022,62.27640802745669,32.87191462596783,3.0
172,4.9,51.6,rhine_meuse,baseline,historical,9.999868592261402,858.8990766033156,58.57582562256138,78.98710202068916,3.0
173,5.0,51.6,rhine_meuse,baseline,historical,9.768681907233463,844.555534337349,53.67079082120249,29.23984428137753,9.0
174,5.1,51.6,rhine_meuse,baseline,historical,9.752982364067751,734.4277826136669,48.54312499807063,27.184137572950835,9.0
175,5.2,51.6,rhine_meuse,baseline,historical,10.188140011680273,840.6666997555411,66.94816045779996,48.394391860088575,3.0
176,5.3,51.6,rhine_meuse,baseline,historical,10.610091013286768,677.0465070152349,51.46248634278728,60.62448902033482,2.0
177,5.4,51.6,rhine_meuse,baseline,historical,10.184361120435668,758.6364597755588,50.39954068261094,43.04780315604594,6.0
178,5.5,51.6,rhine_meuse,baseline,historical,10.100772138530672,895.3961437149144,56.57035044832189,49.139636314974574,5.0
179,5.6,51.6,rhine_meuse,baseline,historical,10.222111478244399,1026.4634019107857,80.44880024456276,20.15015826322276,3.0
180,5.7,51.6,rhine_meuse,baseline,historical,10.528164158875684,1205.2871215293587,34.894656879681946,34.142588724426076,6.0
181,5.8,51.6,rhine_meuse,baseline,historical,10.202178386772793,797.7916079733101,66.54785339583032,29.38933852307647,4.0
182,5.9,51.6,rhine_meuse,baseline,historical,10.013085467113516,1040.417836979271,26.602432581428424,19.532177073352702,3.0
183,6.0,51.6,rhine_meuse,baseline,historical,10.468250249381603,897.4321158300158,58.259097373429356,43.676490081013924,3.0
184,6.1,51.6,rhine_meuse,baseline,historical,10.264990567902121,850.0321005722531,78.62624241413096,15.358795813402075,4.0
185,6.2,51.6,rhine_meuse,baseline,historical,10.597090433962434,920.0931523889564,62.330027867009605,26.406375679677893,7.0
186,6.3,51.6,rhine_meuse,baseline,historical,10.191333967530209,875.6117962234132,57.55937617809689,35.82640174456626,8.0
187,6.4,51.6,rhine_meuse,baseline,historical,9.769022926847487,881.4293052552844,46.59325796795387,32.29729724131437,4.0
188,6.5,51.6,rhine_meuse,baseline,historical,9.725915876589937,819.1818386426178,55.46570800732832,47.02962929921209,1.0
189,6.6,51.6,rhine_meuse,baseline,historical,10.63164201603301,700.4086590059561,51.219057768949654,45.93968957555704,2.0
190,6.7,51.6,rhine_meuse,baseline,historical,10.653463352598626,682.9467938791684,43.21035088102967,52.998312223952766,9.0
191,6.8,51.6,rhine_meuse,baseline,historical,10.082507872378857,946.5712041755654,50.651865767876956,51.30133206527942,3.0
192,6.9,51.6,rhine_meuse,baseline,historical,10.021407440022841,834.9778073715325,57.975717409396594,55.96248074506385,4.0
193,7.0,51.6,rhine_meuse,baseline,historical,10.574796924036297,796.6511502230782,43.491743972040396,42.249706472618634,5.0
194,7.1,51.6,rhine_meuse,baseline,historical,9.80424993175059,869.2024933885965,42.90577268972974,45.914330082527314,8.0
195,3.3,51.7,rhine_meuse,baseline,historical,9.777036439767796,968.119143077148,34.59634843611738,47.72907351393938,3.0
196,3.4,51.7,rhine_meuse,baseline,historical,10.238452583861259,894.3709458904406,60.860875391333444,43.29078945960139,6.0
197,3.5,51.7,rhine_meuse,baseline,historical,9.927073008596668,794.0006803303567,63.17984892950591,36.8245773719042,6.0
198,3.6,51.7,rhine_meuse,baseline,historical,10.043917985438524,1019.8824274051467,58.47490666354776,37.60159867883184,6.0
199,3.7,51.7,rhine_meuse,baseline,historical,9.99642167589719,1062.2295330850686,69.47755739092999,31.780208310949494,1.0
200,3.8,51.7,rhine_meuse,baseline,historical,10.146726910094225,932.0740713660151,56.31801455621091,46.650311049827046,5.0
201,3.9,51.7,rhine_meuse,baseline,historical,10.46769910384866,989.5668940885636,60.88016406048635,40.46272700188722,3.0
202,4.0,51.7,rhine_meuse,baseline,historical,10.072630017525068,1021.7624723449301,59.55756138456344,33.632824083267906,5.0
203,4.1,51.7,rhine_meuse,baseline,historical,10.238636183437603,1008.3391906958144,53.62689970872688,33.64397125901397,3.0
204,4.2,51.7,rhine_meuse,baseline,historical,9.430402915145239,946.4191739807876,47.03767257805529,27.06612435751562,6.0
205,4.3,51.7,rhine_meuse,baseline,historical,10.03083902487551,944.5289183762587,88.21228923687866,53.33700518575548,5.0
206,4.4,51.7,rhine_meuse,baseline,historical,9.792485464366683,935.0865415288531,48.22073530219737,42.53432112529054,7.0
207,4.5,51.7,rhine_meuse,baseline,historical,9.679810627327457,741.0467517816276,45.011834333193455,31.237308856029845,6.0
208,4.6,51.7,rhine_meuse,baseline,historical,9.782008835375919,956.8140515504231,61.510147351751606,51.2934820861333,6.0
209,4.7,51.7,rhine_meuse,baseline,historical,9.945217513244302,710.0295961920863,58.77781622942508,34.86552337337661,7.0
210,4.8,51.7,rhine_meuse,baseline,historical,10.32022530816135,777.3753381122661,33.92812678584509,24.71290156676229,6.0
211,4.9,51.7,rhine_meuse,baseline,historical,9.647536730132677,1029.1550808642432,71.84017381845608,53.845576561538685,3.0
212,5.0,51.7,rhine_meuse,baseline,historical,10.05464399323287,973.5536922505764,53.5870813697375,35.14574521611573,8.0
213,5.1,51.7,rhine_meuse,baseline,historical,9.900203715454472,1051.2150674895763,38.33603357176419,36.68412000840361,5.0
214,5.2,51.7,rhine_meuse,baseline,historical,9.947152617145957,840.1263466847977,72.83176171530812,42.08506933509921,7.0
215,5.3,51.7,rhine_meuse,baseline,historical,10.346281893045926,734.4574117740606,64.38513357394231,55.30197976439047,5.0
216,5.4,51.7,rhine_meuse,baseline,historical,10.206889176555723,843.8748090788316,36.03187012078129,41.831356581304824,10.0
217,5.5,51.7,rhine_meuse,baseline,historical,10.446673977687368,884.9710283961416,81.65774260386587,27.20150357716632,5.0
218,5.6,51.7,rhine_meuse,baseline,historical,9.999102841679575,882.2059186880739,64.88196052549289,48.11743314025525,4.0
219,5.7,51.7,rhine_meuse,baseline,historical,9.836671761953333,1008.768930178077,54.847058265624305,35.771032399768394,1.0
220,5.8,51.7,rhine_meuse,baseline,historical,9.978296900390395,829.3748217268593,78.8532820843267,64.24599674926267,2.0
221,5.9,51.7,rhine_meuse,baseline,historical,10.118203582835912,914.9714093436237,57.38946675744461,41.577472426934406,5.0
222,6.0,51.7,rhine_meuse,baseline,historical,10.098426552990658,754.09201479512,54.57875387343952,14.77048311612509,6.0
223,6.1,51.7,rhine_meuse,baseline,historical,9.720138123784535,926.7653460925303,45.095498259670165,45.87928875677717,3.0
224,6.2,51.7,rhine_meuse,baseline,historical,10.072601479942907,873.1002987495492,63.72775658960618,64.92608259803181,4.0
225,6.3,51.7,rhine_meuse,baseline,historical,10.113923044496216,782.7496721331306,62.1490445098597,60.50195255345376,5.0
226,6.4,51.7,rhine_meuse,baseline,historical,10.800696756714721,844.4277492662904,55.220202098345666,63.56236055598787,6.0
227,6.5,51.7,rhine_meuse,baseline,historical,10.608507928839046,850.6261831454461,43.150204691985955,29.35378686633152,5.0
228,6.6,51.7,rhine_meuse,baseline,historical,9.789481540286898,840.3086572068212,56.948947812491106,52.53673784263043,4.0
229,6.7,51.7,rhine_meuse,baseline,historical,9.959239536989791,1085.2882217993947,53.95301821356793,32.92697461406855,9.0
230,6.8,51.7,rhine_meuse,baseline,historical,9.606421944903444,860.9137524503271,34.99788521898698,44.28238188391218,4.0
231,6.9,51.7,rhine_meuse,baseline,historical,9.8682424412655,843.4597395059923,32.92281473013722,26.315479946032294,1.0
232,7.0,51.7,rhine_meuse,baseline,historical,10.140136046531648,621.0331578140558,63.47730068214654,33.857439912316494,3.0
233,7.1,51.7,rhine_meuse,baseline,historical,10.407210631721014,765.4223904897354,15.971675274224665,33.4759487225457,5.0
234,3.3,51.8,rhine_meuse,baseline,historical,9.735820303222376,845.7039163379646,58.0811579044189,51.691754270802335,5.0
235,3.4,51.8,rhine_meuse,baseline,historical,9.75830152252512,794.9704061315299,47.828754133692634,50.517720369126806,5.0
236,3.5,51.8,rhine_meuse,baseline,historical,9.310358745623862,1043.0776384780627,74.62369910319865,44.23092766106079,5.0
237,3.6,51.8,rhine_meuse,baseline,historical,9.905745678381987,857.4801942251808,47.597976862691866,24.704033892426317,3.0
238,3.7,51.8,rhine_meuse,baseline,historical,9.63582113098759,1031.8860371909172,64.89226321377843,37.1694177016943,6.0
239,3.8,51.8,rhine_meuse,baseline,historical,9.795713626335637,884.6772833587712,49.046292381433126,31.95569311377823,6.0
240,3.9,51.8,rhine_meuse,baseline,historical,9.691487221095182,881.7400676433163,56.706222302292154,51.345199989424835,5.0
241,4.0,51.8,rhine_meuse,baseline,historical,9.926266688269692,866.617153547227,66.05254796380076,55.047309142897156,8.0
242,4.1,51.8,rhine_meuse,baseline,historical,9.42722693713847,877.7282774673021,48.0616642551313,53.58571794146154,9.0
243,4.2,51.8,rhine_meuse,baseline,historical,9.51443188092816,1083.5281276387102,69.94832326747606,31.846457876086696,5.0
244,4.3,51.8,rhine_meuse,baseline,historical,10.593319588153948,598.9194400625809,40.09453184340275,8.034693441617192,6.0
245,4.4,51.8,rhine_meuse,baseline,historical,9.56831868016325,637.0872379400855,59.41889263837569,19.705548131530286,5.0
246,4.5,51.8,rhine_meuse,baseline,historical,9.625509781009066,812.0922275459934,68.8395958418178,57.96861464607744,3.0
247,4.6,51.8,rhine_meuse,baseline,historical,10.505619513041852,879.0160731052353,64.90056237685502,36.09403163725305,5.0
248,4.7,51.8,rhine_meuse,baseline,historical,10.82606560531758,960.0852582444085,83.74667315103116,31.90039548990959,4.0
249,4.8,51.8,rhine_meuse,baseline,historical,9.603075465897856,934.043191036024,43.54841024034009,60.62101443032575,3.0
250,4.9,51.8,rhine_meuse,baseline,historical,9.844070767509049,831.1632177270586,34.31276122977118,56.09101025495087,8.0
251,5.0,51.8,rhine_meuse,baseline,historical,10.057012119827611,999.5579704617385,40.08497337257321,41.202475572128385,3.0
252,5.1,51.8,rhine_meuse,baseline,historical,10.473154747867136,1000.8961756510547,64.90663849822656,37.38825381632326,1.0
253,5.2,51.8,rhine_meuse,baseline,historical,9.658488331016988,899.3596670253149,62.46884401404068,39.32387635533344,6.0
254,5.3,51.8,rhine_meuse,baseline,historical,9.880962100762826,992.791635971148,56.53384989471124,43.63504448974054,5.0
255,5.4,51.8,rhine_meuse,baseline,historical,10.187746727363981,909.9901588845825,38.15564426339305,60.10965828492625,4.0
256,5.5,51.8,rhine_meuse,baseline,historical,10.084975276885444,809.894764058781,66.5030093999359,45.97869999993766,2.0
257,5.6,51.8,rhine_meuse,baseline,historical,9.84169863317643,961.0107479527276,36.6294283352419,49.621439305560635,0.0
258,5.7,51.8,rhine_meuse,baseline,historical,9.914398565190647,890.5463019821683,72.3842437356535,54.940332217933,4.0
259,5.8,51.8,rhine_meuse,baseline,historical,9.542076712034463,877.4335088832654,97.86157634709798,26.87297889679791,3.0
260,5.9,51.8,rhine_meuse,baseline,historical,9.88309333135306,1054.027155935476,60.49676719857326,49.96743361877946,9.0
261,6.0,51.8,rhine_meuse,baseline,historical,9.874629207542773,583.1680718479166,63.74662203486615,37.374265853151606,4.0
262,6.1,51.8,rhine_meuse,baseline,historical,10.024196421433336,707.1506268535786,47.60710346656661,10.715948559817749,3.0
263,6.2,51.8,rhine_meuse,baseline,historical,9.787947288899753,734.8242761078026,27.846800183697756,15.371056405261198,2.0
264,6.3,51.8,rhine_meuse,baseline,historical,10.096007011309,833.6814495644703,45.95920955454666,28.691679570866718,5.0
265,6.4,51.8,rhine_meuse,baseline,historical,10.258360199891408,846.7197469008034,38.606571383518755,47.28376965220192,2.0
266,6.5,51.8,rhine_meuse,baseline,historical,10.001174252845999,696.3936495399613,33.294931353774764,42.2746856931745,2.0
267,6.6,51.8,rhine_meuse,baseline,historical,10.06007237706522,759.0537633954278,80.83539912993474,43.12149139519891,2.0
