grid_id,year,annual_max_precip_mm
94,1997,88.16694005306059
94,1998,74.80462979314173
94,1999,64.30272098900734
94,2000,66.6375624559616
94,2001,83.04318298974889
94,2002,90.22667414056117
94,2003,83.46045771554805
94,2004,95.02206253645002
94,2005,74.95530021517602
94,2006,107.4940631545804
94,2007,58.17093524467788
94,2008,70.95124771727549
94,2009,87.83217831426633
94,2010,150.64229801682342
94,2011,86.7510661173299
94,2012,63.18087120424519
94,2013,85.90359929834123
94,2014,49.65724558628264
95,1985,92.48133700094027
95,1986,88.76815621256951
95,1987,121.00788207889295
95,1988,91.94255972035558
95,1989,70.25396162115759
95,1990,118.13362708835952
95,1991,125.2176322497526
95,1992,102.39752847081238
95,1993,69.50131985380787
95,1994,202.74917748543703
95,1995,132.54227633692454
95,1996,150.92709133485735
95,1997,192.07987893999876
95,1998,117.21135683693517
95,1999,137.66204927602868
95,2000,94.23930791011902
95,2001,168.95804062520745
95,2002,76.41081592798372
95,2003,118.18600545547015
95,2004,101.12979900281222
95,2005,105.37547374119708
95,2006,98.18983500476509
95,2007,76.76446746472149
95,2008,138.50937350237822
95,2009,114.88902541338724
95,2010,142.48163179979454
95,2011,85.27477384777048
95,2012,108.72357141567812
95,2013,105.98727756511992
95,2014,95.4771474958194
96,1985,99.04616589310642
96,1986,100.46523713032592
96,1987,94.3697861125539
96,1988,85.09790562818857
96,1989,106.80619700577182
96,1990,167.92797978617227
96,1991,86.77086513446777
96,1992,128.86803087383626
96,1993,92.7664920481886
96,1994,135.72870910741722
96,1995,87.7386403942096
96,1996,96.58535510070345
96,1997,104.58540836097421
96,1998,89.6783635095495
96,1999,164.25633363780923
96,2000,129.6248368936061
96,2001,65.70012153074788
96,2002,82.89830727047408
96,2003,87.69642943633245
96,2004,123.1544512191285
96,2005,91.37671613748977
96,2006,98.39635391251748
96,2007,71.16517095379679
96,2008,122.48700513772386
96,2009,85.02427674909168
96,2010,63.2894639749693
96,2011,72.64182603605192
96,2012,113.29458764066341
96,2013,127.1461632230384
96,2014,74.67565942326132
97,1985,90.02803482757098
97,1986,65.30047700173037
97,1987,146.13383238915014
97,1988,76.94033291201727
97,1989,129.34012942120947
97,1990,78.03828731225927
97,1991,126.38131290075813
97,1992,74.61258445168154
97,1993,75.37793030042862
97,1994,65.99164504642489
97,1995,121.42285531208924
97,1996,113.11555950321356
97,1997,102.38471533052255
97,1998,77.61321541229604
97,1999,102.84918027842227
97,2000,69.61228718100881
97,2001,139.04214515636758
97,2002,101.319999537262
97,2003,112.89348269853369
97,2004,157.61131296515566
97,2005,82.34010435018206
97,2006,76.99683974733291
97,2007,146.3486894761952
97,2008,97.32711150756175
97,2009,157.71813786502935
97,2010,104.71243963979208
97,2011,92.28264036509677
97,2012,118.39993735181747
97,2013,65.15129134301117
97,2014,135.48180931317378
98,1985,69.84867260202904
98,1986,86.70462535901699
98,1987,70.23055379328149
98,1988,83.35340823206225
98,1989,93.44478760612438
98,1990,88.64933723030099
98,1991,82.43474736564922
98,1992,105.15569921092127
98,1993,90.38689069261024
98,1994,112.1928036836182
98,1995,108.77225104099432
98,1996,83.38689538746057
98,1997,47.51255153975084
98,1998,91.17392351120803
98,1999,73.49482326946139
98,2000,83.07981165464116
98,2001,82.67520864379055
98,2002,96.91166358207899
98,2003,109.57085386896696
98,2004,70.1267276583965
98,2005,141.01791010002
98,2006,93.58932082864504
98,2007,89.52953834962229
98,2008,76.26075096255614
98,2009,57.546146470935724
98,2010,138.93538417770452
98,2011,91.04900292098256
98,2012,66.19515000659403
98,2013,92.14678615391493
98,2014,58.47556869062844
99,1985,85.89791206442452
99,1986,45.85827636097413
99,1987,128.97499319861416
99,1988,98.02569526753057
99,1989,77.81485656431788
99,1990,66.2246978632555
99,1991,111.36379681876221
99,1992,89.07335498584013
99,1993,104.88694716642269
99,1994,93.8840509558838
99,1995,81.01761581020905
99,1996,65.22324755587445
99,1997,128.43729154598367
99,1998,79.5284832531773
99,1999,163.8239034482027
99,2000,77.37359502767232
99,2001,118.82892588329247
99,2002,75.11196760306272
99,2003,149.1527435956046
99,2004,96.79101207856421
99,2005,116.10806377328086
99,2006,78.31362879682267
99,2007,86.49108176103854
99,2008,99.86801166273442
99,2009,76.41217781602006
99,2010,102.47062890476543
99,2011,94.45349163528333
99,2012,126.39883045095672
99,2013,73.20744838244134
99,2014,75.43218726663233
100,1985,144.59671318622165
100,1986,129.84554394656158
100,1987,99.37491958907857
100,1988,95.73332018418878
100,1989,159.3006495021799
100,1990,82.66242862655774
100,1991,81.46200846562442
100,1992,113.10078727960683
100,1993,90.741250238143
100,1994,90.6711924591095
100,1995,122.78852850591589
100,1996,94.0157368162093
100,1997,83.13270387347079
100,1998,97.26488248725165
100,1999,77.0825453084386
100,2000,93.27816141440093
100,2001,108.91466244777291
100,2002,93.52980563296605
100,2003,105.54378032164175
100,2004,152.44747828943014
100,2005,93.80974964822681
100,2006,98.11524185294324
100,2007,93.58899786769695
100,2008,141.88689415112526
100,2009,134.7601730000648
100,2010,138.51741439802947
100,2011,121.34406913127842
100,2012,84.67893360552898
100,2013,141.265175870343
100,2014,82.16243513847117
101,1985,241.317444205993
101,1986,119.05286864174701
101,1987,152.38266751327075
101,1988,167.13186842632302
101,1989,99.76413312861513
101,1990,108.08350076851218
101,1991,140.91916076273594
101,1992,166.38720679383522
101,1993,269.47780037832695
101,1994,150.85825959917753
101,1995,103.55373175446819
101,1996,154.1902260512523
101,1997,132.2058358412156
101,1998,183.50799768804183
101,1999,118.25030353324543
101,2000,117.78500823157307
101,2001,148.64284223110985
101,2002,139.94609314516987
101,2003,182.7565052259061
101,2004,128.76155350615713
101,2005,140.6459291249503
101,2006,127.22981254242235
101,2007,114.073441100782
101,2008,88.51778332302993
101,2009,111.59132761827235
101,2010,181.4402060837787
101,2011,134.4431519880622
101,2012,90.72645810401175
101,2013,149.57895198307048
101,2014,142.12629504642973
102,1985,124.22352342942976
102,1986,83.45670592392028
102,1987,139.93561856949734
102,1988,193.68300854659526
102,1989,97.49826432301505
102,1990,122.77115456740869
102,1991,86.85804020534937
102,1992,140.62098489306928
102,1993,116.54865310757077
102,1994,196.82624815487574
102,1995,123.48901620329225
102,1996,112.44349561578726
102,1997,79.54409918201176
102,1998,182.1255281870927
102,1999,118.29956063231471
102,2000,80.80108358143272
102,2001,109.12633593177628
102,2002,119.20972132992101
102,2003,214.65121699341358
102,2004,93.16024415325697
102,2005,119.61140613752593
102,2006,153.54926603180576
102,2007,96.96701901632784
102,2008,149.52667496533388
102,2009,100.54690437642317
102,2010,100.57289684082554
102,2011,80.00841654087348
102,2012,97.38370052373097
102,2013,95.12398953536024
102,2014,200.72199890766552
103,1985,90.49798272753505
103,1986,113.91509028498761
103,1987,78.16317182588256
103,1988,140.44351924636825
103,1989,67.7018074160562
103,1990,97.91931903157952
103,1991,115.12467843695502
103,1992,104.15668835802492
103,1993,93.73393832297451
103,1994,98.407404075692
103,1995,102.26214192409024
103,1996,113.1926505604137
103,1997,80.99917779351796
103,1998,109.40174409791183
103,1999,128.25562447630358
103,2000,111.24756801443309
103,2001,132.288579356177
103,2002,83.6253018093704
103,2003,111.80955701210306
103,2004,81.47196670079238
103,2005,78.81991165961956
103,2006,84.40556936120892
103,2007,196.82231588017544
103,2008,156.69714653674248
103,2009,93.33857374357719
103,2010,128.58529748455734
103,2011,153.9653812486826
103,2012,94.66102493292914
103,2013,76.84534584228845
103,2014,116.2375062741789
104,1985,121.14919940371358
104,1986,132.15142644714402
104,1987,109.72149146765986
104,1988,286.1303805690194
104,1989,169.14238923075584
104,1990,143.2400596481718
104,1991,126.48096516977941
104,1992,171.750217470331
104,1993,152.10458422349166
104,1994,208.54943013890585
104,1995,261.9832525063499
104,1996,148.23860244650086
104,1997,234.2030827117703
104,1998,139.10709131499254
104,1999,155.5312266434812
104,2000,183.20464290682267
104,2001,132.8609289678645
104,2002,138.55919799743214
104,2003,171.66190308536997
104,2004,184.53145794694996
104,2005,156.14769680549878
104,2006,142.15745906343838
104,2007,168.41505953247372
104,2008,183.14639094079777
104,2009,158.43119914839485
104,2010,114.05492040812472
104,2011,191.28963179584483
104,2012,221.12209280690544
104,2013,134.83132242567098
104,2014,265.7839408021514
105,1985,87.43956295136815
105,1986,79.13638123777181
105,1987,95.06430649771478
105,1988,91.18087923135434
105,1989,93.3950418311102
105,1990,70.34489662948171
105,1991,146.65866518735692
105,1992,75.5601204627075
105,1993,162.6585775428093
105,1994,75.3007285685168
105,1995,74.2656413157463
105,1996,142.1865724021368
105,1997,82.5509886903013
105,1998,139.38151110229808
105,1999,105.37913934524435
105,2000,92.61855809819883
105,2001,90.86965405314223
105,2002,81.87533344323127
105,2003,82.90906521727196
105,2004,74.74233520904109
105,2005,75.2638840074047
105,2006,79.593659530257
105,2007,59.60292491635274
105,2008,121.51782153480198
105,2009,89.20053679232136
105,2010,83.87759048457367
105,2011,93.00845002450333
105,2012,66.72306111666799
105,2013,93.17258249873147
105,2014,105.13360645669344
106,1985,61.70193112976941
106,1986,123.9093956380977
106,1987,115.1696686935212
106,1988,103.49602926329477
106,1989,89.89968236390278
106,1990,88.01267121573221
106,1991,110.90717786105932
106,1992,153.11448390832612
106,1993,102.58874620690627
106,1994,110.50136874189063
106,1995,60.30293253616926
106,1996,125.13099579762144
106,1997,67.43268536039358
106,1998,113.12533231553265
106,1999,103.57554644917967
106,2000,105.66138990762889
106,2001,74.86173092208239
106,2002,145.96271599554765
106,2003,118.90280374229101
106,2004,240.5636608239472
106,2005,77.6684170336747
106,2006,138.6344662290348
106,2007,113.3995701780334
106,2008,80.40548638904502
106,2009,130.58138577370184
106,2010,64.92661257040834
106,2011,57.78850423539984
106,2012,73.85990001688816
106,2013,169.17607650705764
106,2014,67.89685280083236
107,1985,77.90633571393609
107,1986,123.48532714709172
107,1987,115.57419777660107
107,1988,98.36132684515314
107,1989,108.24300253384651
107,1990,105.16290088214004
107,1991,111.29586385605572
107,1992,102.65445463642607
107,1993,92.9969498126616
107,1994,87.77947288672814
107,1995,76.96335017424143
107,1996,102.71900243159862
107,1997,146.94025809057388
107,1998,116.99608889453683
107,1999,68.54862952039912
107,2000,65.435284408381
107,2001,100.68942599283996
107,2002,141.5321482805868
107,2003,135.24948092714652
107,2004,116.34317788388576
107,2005,187.66756790262863
107,2006,151.76098197428206
107,2007,108.25765203861083
107,2008,107.6999959041271
107,2009,122.81089360610983
107,2010,227.320837175225
107,2011,138.21571320609567
107,2012,139.39101230768858
107,2013,126.32078021572585
107,2014,182.81459248144165
108,1985,113.76435326658009
108,1986,65.18438523999731
108,1987,40.55251025529649
108,1988,41.58028609380729
108,1989,61.95546151071998
108,1990,75.47112193174105
108,1991,60.1247344026144
108,1992,77.4066890098035
108,1993,66.2372766117357
108,1994,115.22204608889228
108,1995,39.94562929929928
108,1996,77.94821488911545
108,1997,57.8005459175122
108,1998,70.72621277709278
108,1999,95.12801505499625
108,2000,66.0975865195561
108,2001,85.38033886274721
108,2002,54.46062112357255
108,2003,112.80367945808408
108,2004,80.38707144789142
108,2005,70.15167616732805
108,2006,116.94957063834016
108,2007,130.02489418601996
108,2008,64.67897410552186
108,2009,75.3420793193075
108,2010,55.92135923688244
108,2011,66.90671803723555
108,2012,48.37090821232691
108,2013,57.131484984999105
108,2014,54.11497602461827
109,1985,152.98013896145557
109,1986,77.80146604838477
109,1987,79.05098204487413
109,1988,85.22381688302525
109,1989,79.5461274549763
109,1990,67.68742672144724
109,1991,87.34694347061566
109,1992,70.667620611169
109,1993,78.93719193226444
109,1994,77.32092476990462
109,1995,96.24343066975698
109,1996,114.17470222441875
109,1997,114.63411150799516
109,1998,73.23262615983113
109,1999,83.96531683498394
109,2000,93.22962027396048
109,2001,69.54926564687477
109,2002,71.42428178682975
109,2003,106.54927390105303
109,2004,66.36587817934632
109,2005,62.149474079805415
109,2006,80.51437295528675
109,2007,86.55549789882129
109,2008,98.96582998462877
109,2009,71.29690382746088
109,2010,109.19090973654981
109,2011,81.90890562398572
109,2012,86.42304054578324
109,2013,102.3895066853353
109,2014,83.56082466011064
110,1985,68.78784961047387
110,1986,102.84154479466412
110,1987,158.1231634241182
110,1988,102.01539825904834
110,1989,91.20475958516303
110,1990,67.93338111258846
110,1991,55.33370524132543
110,1992,63.00346385272375
110,1993,75.88948641730038
110,1994,81.13350548880727
110,1995,112.68690658258396
110,1996,155.73584227216605
110,1997,69.04643093255278
110,1998,161.2251384802812
110,1999,114.45627412170029
110,2000,50.07513890124609
110,2001,67.3159798141872
110,2002,112.30995026222764
110,2003,61.53893748769007
110,2004,118.39237384008351
110,2005,105.26650333326187
110,2006,85.89691003151148
110,2007,77.88929976281885
110,2008,97.33504251796901
110,2009,74.28886422146054
110,2010,88.87739693002139
110,2011,91.64574646133316
110,2012,49.16952386475661
110,2013,78.95527341517413
110,2014,76.8461403613329
111,1985,80.17535059822784
111,1986,91.21976306083326
111,1987,130.1227473588997
111,1988,145.78767756377366
111,1989,136.33981787732358
111,1990,89.93971578667262
111,1991,127.46742759206056
111,1992,163.24294409776127
111,1993,90.95137442798507
111,1994,78.39924348232442
111,1995,96.22320338531759
111,1996,134.19594594074033
111,1997,86.04710244746255
111,1998,108.10697298353651
111,1999,108.48395582006857
111,2000,101.26428126122897
111,2001,123.4904418174161
111,2002,112.919276986962
111,2003,72.85384136457463
111,2004,130.9229949918136
111,2005,105.5667026564615
111,2006,78.46757625390251
111,2007,131.23841247101942
111,2008,72.60908821545246
111,2009,135.30018399429485
111,2010,94.32604636226046
111,2011,75.96832383006087
111,2012,139.20011570390795
111,2013,103.67291436828944
111,2014,89.62396897975653
112,1985,69.90745013831776
112,1986,78.31405138964901
112,1987,58.742222805017164
112,1988,68.44749913073431
112,1989,128.13227698075298
112,1990,75.43611669255765
112,1991,63.556788506212854
112,1992,82.51614400792802
112,1993,85.69638171742595
112,1994,56.05568180770609
112,1995,105.27978740327382
112,1996,64.97818372216834
112,1997,62.05902579897224
112,1998,76.77314447392426
112,1999,56.11470217588298
112,2000,95.7780432205343
112,2001,116.44552720889854
112,2002,144.76191621772847
112,2003,93.96851968345266
112,2004,99.4166625033454
112,2005,123.05051990739719
112,2006,65.19682070632498
112,2007,135.4516024657427
112,2008,95.66165934342129
112,2009,82.0952681912857
112,2010,76.43510004792368
112,2011,76.46308301357162
112,2012,69.68983167012658
112,2013,112.31768852822468
112,2014,105.28305776306283
113,1985,94.33864988042578
113,1986,74.09521844430549
113,1987,90.01106693006412
113,1988,100.00005675668505
113,1989,79.01664186552239
113,1990,160.05166158335072
113,1991,107.3578325324454
113,1992,94.00060439101011
113,1993,57.41947430876594
113,1994,77.48850575949352
113,1995,101.65904745511236
113,1996,87.96564352929276
113,1997,105.48290974163346
113,1998,120.1760738823953
113,1999,75.86650195672802
113,2000,222.5829211074632
113,2001,137.86942315836376
113,2002,75.9029059802466
113,2003,93.70530520892095
113,2004,87.80354335862538
113,2005,98.26119155720497
113,2006,75.0378107074352
113,2007,96.18934380498389
113,2008,81.49174276977129
113,2009,62.608081271117
113,2010,97.49043907787467
113,2011,178.79793664133967
113,2012,79.24393873071882
113,2013,69.98444604085634
113,2014,90.30923362843201
114,1985,94.40353137936619
114,1986,93.03172552441508
114,1987,144.2083038485546
114,1988,131.95608044447806
114,1989,160.0562359766866
114,1990,96.529693623007
114,1991,125.15164629292083
114,1992,166.02804031196854
114,1993,129.1693354256802
114,1994,96.14774109771086
114,1995,101.83331620237979
114,1996,91.3499873431755
114,1997,132.17954640565918
114,1998,100.7730736217928
114,1999,139.60233947701514
114,2000,210.16070427111714
114,2001,139.43519345496415
114,2002,138.02632228136696
114,2003,134.801107002795
114,2004,129.09088683049407
114,2005,134.17160114915745
114,2006,140.0522701390406
114,2007,107.76910764670681
114,2008,127.95467762780129
114,2009,139.60973476550873
114,2010,148.87534686885027
114,2011,158.2717014678285
114,2012,69.25591986529525
114,2013,137.96439196369712
114,2014,138.03744864426324
115,1985,108.24319971338363
115,1986,90.19513905506078
115,1987,140.15931836119404
115,1988,103.52113039055617
115,1989,113.98164770028814
115,1990,153.11761057001252
115,1991,96.90357471785981
115,1992,141.52525983922513
115,1993,213.53830894138068
115,1994,126.99215319310028
115,1995,120.18245483387618
115,1996,155.09335665953944
115,1997,105.61790002545817
115,1998,72.20267765939207
115,1999,108.31613043797323
115,2000,83.82611189582806
115,2001,107.569769361082
115,2002,91.45208350123951
115,2003,140.25685439940045
115,2004,105.29006995913589
115,2005,78.20437017267379
115,2006,106.93656600162052
115,2007,91.85793097088794
115,2008,142.5575047185272
115,2009,165.45725441780172
115,2010,196.1893937059203
115,2011,121.90518998783529
115,2012,119.87552784605107
115,2013,101.6017740759191
115,2014,80.07212425755796
116,1985,102.06896915893552
116,1986,60.1824105521607
116,1987,67.97157791396369
116,1988,109.2614710668507
116,1989,65.0825012643333
116,1990,137.9966542875349
116,1991,101.67851848356807
116,1992,102.76769209573251
116,1993,85.30802033870222
116,1994,107.30978870357963
116,1995,62.1479217072153
116,1996,119.74816337883703
116,1997,110.16775454010909
116,1998,104.0655770897539
116,1999,54.924823300052395
116,2000,63.21699488183306
116,2001,104.62137840817563
116,2002,87.07006594778534
116,2003,74.77538934894423
116,2004,91.9524914842875
116,2005,88.13933974465832
116,2006,156.8158804570582
116,2007,143.67521649865023
116,2008,89.34438815376865
116,2009,97.21844421813634
116,2010,124.30005611126641
116,2011,105.98061141681124
116,2012,66.84324746257576
116,2013,84.32171331137143
116,2014,75.25170706723016
117,1985,99.08147359702367
117,1986,70.75542919173235
117,1987,78.51359315757297
117,1988,83.2585287267093
117,1989,91.60035700323128
117,1990,65.06592422708214
117,1991,120.64027867997876
117,1992,60.02980214015966
117,1993,73.70544192265885
117,1994,49.19050340359192
117,1995,115.78655950274293
117,1996,71.64731021772378
117,1997,84.1014771645398
117,1998,69.26958858585316
117,1999,61.557230966365395
117,2000,83.79942143286014
117,2001,73.31071195295176
117,2002,70.12093750787582
117,2003,95.2170088717796
117,2004,61.45034189416942
117,2005,137.97145617518493
117,2006,74.25517099591951
117,2007,64.71156405229455
117,2008,86.03426803810106
117,2009,110.8030868711208
117,2010,51.35010656430019
117,2011,119.09041943287988
117,2012,59.51493384634448
117,2013,73.8960769017558
117,2014,109.57526577168595
118,1985,136.33546981151864
118,1986,155.89606345438563
118,1987,172.47390305131484
118,1988,123.24517927133675
118,1989,126.95635431616037
118,1990,95.79137252023455
118,1991,114.43474305090682
118,1992,87.66028222321711
118,1993,104.35408875675587
118,1994,93.04094032470135
118,1995,91.70602279964442
118,1996,97.69988339490891
118,1997,197.49290499708673
118,1998,172.07887770283378
118,1999,128.70548266007216
118,2000,130.98420695576925
118,2001,110.61560413550711
118,2002,245.66630560878036
118,2003,148.51495119139253
118,2004,132.32984432344807
118,2005,121.26865313833538
118,2006,142.8970099907668
118,2007,73.07205005980956
118,2008,122.053961337909
118,2009,163.56339371274856
118,2010,91.22604320621998
118,2011,110.3977967563614
118,2012,108.34390819593189
118,2013,118.82025528054031
118,2014,89.27184474498821
119,1985,103.9832643137775
119,1986,87.47520136656104
119,1987,123.87108542578636
119,1988,133.32726527007407
119,1989,129.4632844689358
119,1990,111.92744523962655
119,1991,89.49221377547155
119,1992,74.04350389794666
119,1993,139.2559308920333
119,1994,85.57334336847632
119,1995,140.08331608576688
119,1996,105.91423159155583
119,1997,78.47894295607281
119,1998,195.8274421136669
119,1999,98.05250049842387
119,2000,135.7231516385077
119,2001,117.36770138582347
119,2002,78.01205158024815
119,2003,115.97130509882203
119,2004,127.9888606923771
119,2005,86.72394424751715
119,2006,155.7547440470299
119,2007,202.9418915071662
119,2008,112.93218061512876
119,2009,187.44067380951878
119,2010,112.12107679086634
119,2011,113.85219473675161
119,2012,88.82025071816011
119,2013,122.50802233916822
119,2014,97.35859522904438
120,1985,67.32842004232467
120,1986,67.15607622140669
120,1987,34.89988550592886
120,1988,61.078837815263306
120,1989,55.91657741833241
120,1990,65.99494646001557
120,1991,40.71810052881257
120,1992,54.93192826887522
120,1993,46.791510595127804
120,1994,79.81349494088047
120,1995,74.95398164197803
120,1996,97.1355233039927
120,1997,64.76348142600126
120,1998,50.71874214910105
120,1999,103.67221924518861
120,2000,54.43533705112067
120,2001,66.87726206367546
120,2002,56.48568633780246
120,2003,71.89086194558793
120,2004,91.60070177440161
120,2005,80.78008988319438
120,2006,70.6687194128376
120,2007,62.595463559285065
120,2008,62.20520534022198
120,2009,85.06919237137132
120,2010,63.61007716402462
120,2011,53.623172677307714
120,2012,44.83638724224268
120,2013,51.55477983534854
120,2014,47.10510875554031
121,1985,121.28558259950974
121,1986,88.21758177677552
121,1987,98.70962442730976
121,1988,81.86262634494422
121,1989,65.79124032253034
121,1990,84.33079720502391
121,1991,70.97272192593772
121,1992,94.85663710643698
121,1993,72.59853971524373
121,1994,90.28155884919941
121,1995,79.32619171317641
121,1996,82.75419353001737
121,1997,75.7758504739937
121,1998,51.84465190762961
121,1999,82.15201996283345
121,2000,113.49340662253707
121,2001,114.06849711906321
121,2002,85.36088646791212
121,2003,99.22808663046452
121,2004,49.45805147575003
121,2005,99.67603828671055
121,2006,101.32789238290391
121,2007,57.78138103033685
121,2008,86.03377367234557
121,2009,70.07397799368161
121,2010,108.23265324544639
121,2011,45.840905704460305
121,2012,55.90375180548272
121,2013,78.0945833301805
121,2014,71.38291888765443
122,1985,84.70303946796656
122,1986,75.33858526899796
122,1987,141.31509202075952
122,1988,91.5184568151286
122,1989,69.8334763874213
122,1990,272.6017365179209
122,1991,105.03973031049829
122,1992,84.17765406824276
122,1993,241.09637638168007
122,1994,93.06175428204644
122,1995,88.12072208036068
122,1996,106.04415427640733
122,1997,50.28923457503888
122,1998,111.57889307028981
122,1999,103.24751760368726
122,2000,108.63711797277344
122,2001,74.4601289818837
122,2002,72.60531687515547
122,2003,86.95240983594994
122,2004,91.09562847876327
122,2005,77.40005840933463
122,2006,171.33088433480557
122,2007,76.78262608060143
122,2008,100.68430415926638
122,2009,95.07981665054261
122,2010,147.16100388243882
122,2011,125.94567353177487
122,2012,133.6082946090012
122,2013,152.1223133760716
122,2014,126.45829306143705
123,1985,105.7737077449946
123,1986,92.69714194986948
123,1987,145.38460679020355
123,1988,105.15851121624381
123,1989,104.48272608187268
123,1990,129.40662833652084
123,1991,82.38624146526604
123,1992,141.06718011201556
123,1993,115.33594096744716
123,1994,98.43572284877187
123,1995,80.12905440321695
123,1996,112.88874383697579
123,1997,114.55285756951936
123,1998,141.88298657154462
123,1999,85.38529600404085
123,2000,131.1488425863997
123,2001,119.75302494387181
123,2002,108.93864443274876
123,2003,114.60979072326089
123,2004,123.18066159370328
123,2005,94.39181869607009
123,2006,89.4946263065435
123,2007,118.54655860252991
123,2008,107.84244829550585
123,2009,114.892477504798
123,2010,179.36588570524353
123,2011,155.46088660746642
123,2012,199.30334390399818
123,2013,120.6539641970143
123,2014,100.01041676392927
124,1985,99.6700532486659
124,1986,101.10243558843696
124,1987,98.19543783695872
124,1988,120.52857376343378
124,1989,159.47364353499137
124,1990,147.57752034134654
124,1991,80.45804279747647
124,1992,160.69801323743403
124,1993,85.5425935554308
124,1994,98.96170978477053
124,1995,107.50137202365309
124,1996,146.8565761915071
124,1997,152.1008757862183
124,1998,84.9525679247783
124,1999,74.6813436434658
124,2000,120.57694203393045
124,2001,143.97234976571286
124,2002,112.48362001538226
124,2003,114.32792987127735
124,2004,172.42623332158863
124,2005,132.9991133532796
124,2006,130.22103197105366
124,2007,136.902198040038
124,2008,111.34872877614421
124,2009,74.94017031812982
124,2010,102.5113284388835
124,2011,110.47665202083753
124,2012,133.05502909663215
124,2013,130.2594999805296
124,2014,112.90842608020282
125,1985,79.39389867226151
125,1986,95.85981382070491
125,1987,203.51627836549045
125,1988,70.60152270721854
125,1989,165.52522278494666
125,1990,103.70824002260657
125,1991,109.38857312352525
125,1992,72.13558837963689
125,1993,109.98985430559276
125,1994,96.23588331132984
125,1995,148.3714537289772
125,1996,93.26158649032462
125,1997,105.06662519880614
125,1998,64.3189696576687
125,1999,73.34213467180575
125,2000,81.94416439361216
125,2001,69.84222121248973
125,2002,99.89658446762644
125,2003,146.0299345887721
125,2004,81.65317030284491
125,2005,117.83586884018098
125,2006,105.28639455807593
125,2007,148.98171470699194
125,2008,95.08039596882604
125,2009,75.71995423257387
125,2010,70.48915474106191
125,2011,94.4339078705778
125,2012,110.03972927548953
125,2013,135.8255130522714
125,2014,112.95126637673985
126,1985,166.5578604076556
126,1986,122.32505725552119
126,1987,99.25639344629204
126,1988,160.6965725769399
126,1989,196.927001174415
126,1990,99.69137133788979
126,1991,102.71324553016167
126,1992,118.63867669703995
126,1993,98.64871040638431
126,1994,90.14090164388506
126,1995,138.3010301766056
126,1996,84.81251728415404
126,1997,96.10631925942886
126,1998,112.45353967408403
126,1999,95.93962669758866
126,2000,74.62351919799207
126,2001,102.71450226568149
126,2002,180.884669802024
126,2003,113.92038169961626
126,2004,97.89841522911907
126,2005,129.9809090001079
126,2006,60.02575672962813
126,2007,74.93415102956415
126,2008,113.58969346499457
126,2009,54.58220362583914
126,2010,96.18967494711943
126,2011,101.61016192955086
126,2012,126.60328519729481
126,2013,98.87392285398082
126,2014,81.41289856125711
127,1985,152.12167585415526
127,1986,211.96656680707122
127,1987,122.20118663612351
127,1988,106.81963559391276
127,1989,93.69559128051176
127,1990,83.4591920315557
127,1991,112.05446939833602
127,1992,72.82757112163792
127,1993,141.1709426291587
127,1994,117.97940179163166
127,1995,76.05477531146936
127,1996,86.08058267337921
127,1997,137.0177165495431
127,1998,135.50582687669586
127,1999,141.45254845532588
127,2000,95.22678366912207
127,2001,119.82044901683668
127,2002,104.82569003369554
127,2003,158.16048887170032
127,2004,68.39986713884281
127,2005,115.17926692162487
127,2006,91.44822257171546
127,2007,70.56326058330104
127,2008,96.34835947803383
127,2009,76.400569533049
127,2010,54.04060076145244
127,2011,104.56227235354191
127,2012,112.18108463955218
127,2013,119.5633054169088
127,2014,80.05075625317893
128,1985,147.86444914131692
128,1986,70.83356812674486
128,1987,86.16504340493917
128,1988,62.46025188259347
128,1989,106.43578568775573
128,1990,94.20261208873033
128,1991,73.50060107579625
128,1992,73.4941035813856
128,1993,64.7789081677861
128,1994,88.43414231174768
128,1995,75.2345456664729
128,1996,55.58655308438038
128,1997,107.36360038456985
128,1998,123.63143605595221
128,1999,79.77816297755967
128,2000,109.66691452604007
128,2001,70.46781593293268
128,2002,87.20697877888917
128,2003,86.62251873106283
128,2004,73.84080020726934
128,2005,62.97481606927194
128,2006,83.92281326205351
128,2007,68.75361709682375
128,2008,92.24078880546274
128,2009,59.47464436098254
128,2010,148.85542600018516
128,2011,71.72742711218456
128,2012,117.07195689782512
128,2013,87.92470727652066
128,2014,128.87378548004634
129,1985,92.60733347477364
129,1986,73.14219925989451
129,1987,84.47545159409279
129,1988,97.04807827181052
129,1989,58.28935669746713
129,1990,97.40381448447941
129,1991,98.51823888842357
129,1992,92.3012594872388
129,1993,90.72993552075069
129,1994,56.44156092954274
129,1995,101.75487468372621
129,1996,74.40237690842409
129,1997,119.18429905664874
129,1998,69.97184006724076
129,1999,62.71364106757845
129,2000,81.21178683586284
129,2001,119.29664699725478
129,2002,107.13660716740165
129,2003,80.87560728527289
129,2004,68.21756149195942
129,2005,79.89081221380185
129,2006,81.58593357772459
129,2007,88.76879238210412
129,2008,53.41761129266029
129,2009,60.45323170049225
129,2010,68.85543420370382
129,2011,77.62911597553054
129,2012,72.71365789305692
129,2013,197.3333542693295
129,2014,67.80875167977214
130,1985,68.81337987550027
130,1986,92.80366584009444
130,1987,146.54620815808542
130,1988,84.89496931875942
130,1989,95.53929677673743
130,1990,68.38340662440314
130,1991,114.5165550194678
130,1992,76.67106072929049
130,1993,114.50579728028852
